repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,36.39022450009361,None,space,1.943587299901992,36.39022450009361,None,,,,,,,,,,,,,,,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,0,0,0,0,,,,,,,244.25114860013127,None,space,1.2310788999311626,245.79799250001088,None,30,여행 ,278.0964085999876,None,여름 ,5.848576670046896,-0.8436213599310981,0.23456788063049316,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,여행 ,5.465800769859925,0.9794239203135171,0.75102874967787,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,졸업 ,4.299162569688633,0.20576132668389224,0.9444444974263508,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,학위논문 ,5.932590769836679,-0.8518518341912164,0.981481499142117,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,평가 ,5.9659382700920105,-0.9465021557278104,0.8477366235521104,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,인간관계 ,9.696204470004886,-0.5637860298156738,0.6790123648113675,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,진정성 ,4.082532869884744,0.8106995953453913,0.9773662620120578,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,에너지 ,11.245135569944978,0.7366254594590929,0.9341563383738201,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,배신감 ,3.111989569850266,-0.9094648891025119,0.681069983376397,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,신뢰 ,4.484009369742125,0.9053497844272189,0.88271607293023,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,지속성 ,5.332597569795325,-0.31687233183119035,0.31481480598449707,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,사랑 ,3.1786908698268235,0.8518518341912165,0.7921811209784614,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,결혼 ,3.9949509697034955,0.868312782711453,0.6769547462463379,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,가정 ,3.7321940700057894,0.9218107329474554,0.6646090348561605,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,돈 ,4.130325669888407,0.8888888359069824,0.8971193366580539,033,2022-05-30_19h45.19.523,220304_word_end_click,2022.1.1,61.19452938683413,
