trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
,,,,5,산 ,,,,,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
,,,,,,,,,,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
,,,,,,,,,,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
0,0,0,0,30,,망상의 법칙 ,17.964612260009744,-0.012345578935411217,0.6604937977261014,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
1,0,1,0,30,,생계,18.24821026000427,-0.1152263747321235,0.7880658838484023,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
2,0,2,0,30,,고결한 가치 ,11.499293260014383,0.7366254594590929,0.8065843847062852,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
3,0,3,0,30,,박학다식한 사람 ,10.849493760004407,0.6748971674177382,0.5082304212782118,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
4,0,4,0,30,,자존감 ,7.299238860010519,0.6913579834832086,0.6728395091162788,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
5,0,5,0,30,,타인의 시선 ,8.964529560005758,-0.5720165040757921,0.8744855986701118,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
6,0,6,0,30,,자화상 ,6.399585560007836,0.7654321193695068,0.9691357877519395,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
7,0,7,0,30,,엄마,9.165619959996548,0.36625517739190006,0.9897119734022353,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
8,0,8,0,30,,유전과 후천적 학습 ,15.232232559996191,-0.004115104675292969,0.845679071214464,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
9,0,9,0,30,,머리끈 ,6.415308160008863,-0.008230474260118248,0.2921810679965549,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
10,0,10,0,30,,생각의 홍수 ,24.000832160003483,-0.39917707443237305,0.7572016716003418,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
11,0,11,0,30,,사회적 가면 ,6.748457660010899,-0.7366254594590929,0.8847736252678765,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
12,0,12,0,30,,피곤함 ,15.513954959998955,-0.9547326299879286,0.5205761326683892,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
13,0,13,0,30,,낯선 상황에 적응하기 ,7.349329859993304,-0.12345684899224174,0.7037037213643392,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
14,0,14,0,30,,비행기 모드 ,13.91474316001404,-0.18518527348836267,0.11522633499569362,103,001,2022-04-28_15h05.29.012,220304_word_end_click,2022.1.1,60.07903998535979,
